Time,Centre posn X,Centre posn Y,In top,In left,In right,In center
0:04:38.48,403,163,0,1,0,0
0:04:38.62,403,163,0,1,0,0
0:04:38.76,403,163,0,1,0,0
0:04:38.89,403,164,0,1,0,0
0:04:39.02,405,164,0,1,0,0
0:04:39.16,405,164,0,1,0,0
0:04:39.30,403,163,0,1,0,0
0:04:39.43,403,163,0,1,0,0
0:04:39.53,403,164,0,1,0,0
0:04:39.66,403,164,0,1,0,0
0:04:39.80,403,163,0,1,0,0
0:04:39.92,403,163,0,1,0,0
0:04:40.07,399,163,0,1,0,0
0:04:40.20,398,164,0,1,0,0
0:04:40.34,396,165,0,1,0,0
0:04:40.47,395,165,0,1,0,0
0:04:40.61,399,164,0,1,0,0
0:04:40.75,401,164,0,1,0,0
0:04:40.88,399,164,0,1,0,0
0:04:41.00,397,167,0,1,0,0
0:04:41.14,394,170,0,1,0,0
0:04:41.27,389,173,0,1,0,0
0:04:41.40,384,176,0,1,0,0
0:04:41.53,378,178,0,1,0,0
0:04:41.66,372,181,0,1,0,0
0:04:41.80,366,183,0,1,0,0
0:04:41.93,364,183,0,1,0,0
0:04:42.06,359,185,0,1,0,0
0:04:42.21,348,190,0,1,0,0
0:04:42.34,346,190,0,1,0,0
0:04:42.47,346,190,0,1,0,0
0:04:42.60,346,190,0,1,0,0
0:04:42.74,346,190,0,1,0,0
0:04:42.89,341,194,0,1,0,0
0:04:43.02,339,195,0,0,0,0
0:04:43.15,336,195,0,0,0,0
0:04:43.29,337,194,0,0,0,0
0:04:43.42,336,193,0,0,0,0
0:04:43.55,336,193,0,0,0,0
0:04:43.69,338,193,0,0,0,0
0:04:43.83,339,192,0,0,0,0
0:04:43.96,340,192,0,1,0,0
0:04:44.09,342,190,0,1,0,0
0:04:44.22,343,190,0,1,0,0
0:04:44.35,342,191,0,1,0,0
0:04:44.48,343,190,0,1,0,0
0:04:44.61,345,189,0,1,0,0
0:04:44.73,346,190,0,1,0,0
0:04:44.86,346,191,0,1,0,0
0:04:44.99,346,193,0,1,0,0
0:04:45.13,346,192,0,1,0,0
0:04:45.25,347,191,0,1,0,0
0:04:45.39,350,189,0,1,0,0
0:04:45.51,349,187,0,1,0,0
0:04:45.61,349,186,0,1,0,0
0:04:45.73,347,186,0,1,0,0
0:04:45.87,344,188,0,1,0,0
0:04:46.01,337,191,0,0,0,0
0:04:46.14,335,192,0,0,0,0
0:04:46.28,334,192,0,0,0,0
0:04:46.42,334,191,0,0,0,0
0:04:46.54,334,192,0,0,0,0
0:04:46.69,334,192,0,0,0,0
0:04:46.82,333,192,0,0,0,0
0:04:46.94,334,192,0,0,0,0
0:04:47.09,333,194,0,0,0,0
0:04:47.22,333,195,0,0,0,0
0:04:47.34,333,194,0,0,0,0
0:04:47.49,332,195,0,0,0,0
0:04:47.62,332,195,0,0,0,0
0:04:47.76,331,195,0,0,0,0
0:04:47.89,331,196,0,0,0,0
0:04:48.02,330,197,0,0,0,1
0:04:48.15,330,197,0,0,0,1
0:04:48.29,329,197,0,0,0,1
0:04:48.42,330,197,0,0,0,1
0:04:48.55,330,197,0,0,0,1
0:04:48.66,329,198,0,0,0,1
0:04:48.79,329,198,0,0,0,1
0:04:48.91,329,198,0,0,0,1
0:04:49.05,329,198,0,0,0,1
0:04:49.18,328,198,0,0,0,1
0:04:49.32,329,198,0,0,0,1
0:04:49.45,329,197,0,0,0,1
0:04:49.58,327,198,0,0,0,1
0:04:49.73,328,198,0,0,0,1
0:04:49.86,328,197,0,0,0,1
0:04:49.99,328,197,0,0,0,1
0:04:50.12,327,197,0,0,0,1
0:04:50.26,328,197,0,0,0,1
0:04:50.39,327,198,0,0,0,1
0:04:50.53,328,197,0,0,0,1
0:04:50.67,325,199,0,0,0,1
0:04:50.79,323,199,0,0,0,1
0:04:50.93,323,199,0,0,0,1
0:04:51.06,312,194,0,0,1,0
0:04:51.20,306,193,0,0,1,0
0:04:51.33,303,190,0,0,1,0
0:04:51.47,294,185,0,0,1,0
0:04:51.60,291,184,0,0,1,0
0:04:51.74,289,182,0,0,1,0
0:04:51.87,286,180,0,0,1,0
0:04:52.00,285,180,0,0,1,0
0:04:52.14,283,179,0,0,1,0
0:04:52.27,275,173,0,0,1,0
0:04:52.40,273,171,0,0,1,0
0:04:52.52,272,171,0,0,1,0
0:04:52.67,273,172,0,0,1,0
0:04:52.81,272,172,0,0,1,0
0:04:52.92,272,172,0,0,1,0
0:04:53.05,273,172,0,0,1,0
0:04:53.19,273,172,0,0,1,0
0:04:53.32,271,171,0,0,1,0
0:04:53.46,265,166,0,0,1,0
0:04:53.60,261,163,0,0,1,0
0:04:53.74,260,161,0,0,1,0
0:04:53.84,259,159,0,0,1,0
0:04:53.98,258,160,0,0,1,0
0:04:54.12,258,160,0,0,1,0
0:04:54.26,267,163,0,0,1,0
0:04:54.40,267,164,0,0,1,0
0:04:54.52,267,164,0,0,1,0
0:04:54.67,267,164,0,0,1,0
0:04:54.80,268,164,0,0,1,0
0:04:54.93,267,164,0,0,1,0
0:04:55.07,268,164,0,0,1,0
0:04:55.20,268,164,0,0,1,0
0:04:55.33,268,164,0,0,1,0
0:04:55.47,269,164,0,0,1,0
0:04:55.60,269,163,0,0,1,0
0:04:55.73,268,163,0,0,1,0
0:04:55.87,268,164,0,0,1,0
0:04:56.01,268,164,0,0,1,0
0:04:56.14,268,164,0,0,1,0
0:04:56.28,268,163,0,0,1,0
0:04:56.41,265,162,0,0,1,0
0:04:56.55,266,163,0,0,1,0
0:04:56.69,267,163,0,0,1,0
0:04:56.81,267,163,0,0,1,0
0:04:56.96,267,162,0,0,1,0
0:04:57.09,267,162,0,0,1,0
0:04:57.23,267,162,0,0,1,0
0:04:57.36,267,162,0,0,1,0
0:04:57.50,266,162,0,0,1,0
0:04:57.65,266,163,0,0,1,0
0:04:57.75,267,162,0,0,1,0
0:04:57.88,265,162,0,0,1,0
0:04:58.02,265,162,0,0,1,0
0:04:58.16,266,162,0,0,1,0
0:04:58.29,266,162,0,0,1,0
0:04:58.42,266,162,0,0,1,0
0:04:58.52,266,162,0,0,1,0
0:04:58.66,267,162,0,0,1,0
0:04:58.79,267,162,0,0,1,0
0:04:58.92,266,162,0,0,1,0
0:04:59.05,266,162,0,0,1,0
0:04:59.19,266,162,0,0,1,0
0:04:59.32,267,163,0,0,1,0
0:04:59.45,267,163,0,0,1,0
0:04:59.59,267,162,0,0,1,0
0:04:59.72,267,162,0,0,1,0
0:04:59.86,267,162,0,0,1,0
0:04:59.99,267,163,0,0,1,0
0:05:00.12,267,163,0,0,1,0
0:05:00.27,267,162,0,0,1,0
0:05:00.40,268,162,0,0,1,0
0:05:00.52,268,162,0,0,1,0
0:05:00.66,268,162,0,0,1,0
0:05:00.80,267,162,0,0,1,0
0:05:00.93,267,163,0,0,1,0
0:05:01.06,265,163,0,0,1,0
0:05:01.20,266,163,0,0,1,0
0:05:01.32,268,163,0,0,1,0
0:05:01.45,269,164,0,0,1,0
0:05:01.58,268,164,0,0,1,0
0:05:01.72,268,163,0,0,1,0
0:05:01.86,268,163,0,0,1,0
0:05:01.97,268,163,0,0,1,0
0:05:02.11,268,163,0,0,1,0
0:05:02.22,268,163,0,0,1,0
0:05:02.36,264,162,0,0,1,0
0:05:02.49,263,162,0,0,1,0
0:05:02.63,262,161,0,0,1,0
0:05:02.77,260,161,0,0,1,0
0:05:02.90,261,161,0,0,1,0
0:05:03.04,261,161,0,0,1,0
0:05:03.17,261,161,0,0,1,0
0:05:03.30,261,161,0,0,1,0
0:05:03.44,260,161,0,0,1,0
0:05:03.58,260,161,0,0,1,0
0:05:03.72,261,161,0,0,1,0
0:05:03.86,261,161,0,0,1,0
0:05:04.00,260,161,0,0,1,0
0:05:04.13,260,161,0,0,1,0
0:05:04.27,260,161,0,0,1,0
0:05:04.41,260,161,0,0,1,0
0:05:04.54,260,160,0,0,1,0
0:05:04.67,261,159,0,0,1,0
0:05:04.81,262,160,0,0,1,0
0:05:04.95,262,159,0,0,1,0
0:05:05.09,263,159,0,0,1,0
0:05:05.22,261,159,0,0,1,0
0:05:05.36,245,148,0,0,1,0
0:05:05.49,237,144,0,0,1,0
0:05:05.62,234,140,0,0,1,0
0:05:05.76,210,123,0,0,1,0
0:05:05.89,199,115,0,0,1,0
0:05:06.02,190,109,0,0,1,0
0:05:06.15,181,103,0,0,1,0
0:05:06.28,182,104,0,0,1,0
0:05:06.42,185,106,0,0,1,0
0:05:06.56,184,104,0,0,1,0
0:05:06.70,184,104,0,0,1,0
0:05:06.82,184,104,0,0,1,0
0:05:06.93,183,104,0,0,1,0
0:05:07.06,182,103,0,0,1,0
0:05:07.20,182,103,0,0,1,0
0:05:07.33,182,103,0,0,1,0
0:05:07.47,182,103,0,0,1,0
0:05:07.60,182,103,0,0,1,0
0:05:07.74,182,103,0,0,1,0
0:05:07.88,182,103,0,0,1,0
0:05:08.01,182,103,0,0,1,0
0:05:08.12,184,105,0,0,1,0
0:05:08.25,184,105,0,0,1,0
0:05:08.38,183,105,0,0,1,0
0:05:08.51,183,105,0,0,1,0
0:05:08.66,183,105,0,0,1,0
0:05:08.79,182,104,0,0,1,0
0:05:08.91,183,104,0,0,1,0
0:05:09.06,181,103,0,0,1,0
0:05:09.20,180,102,0,0,1,0
0:05:09.33,179,102,0,0,1,0
0:05:09.47,180,102,0,0,1,0
0:05:09.60,180,102,0,0,1,0
0:05:09.73,180,102,0,0,1,0
0:05:09.87,180,102,0,0,1,0
0:05:10.01,180,101,0,0,1,0
0:05:10.14,180,100,0,0,1,0
0:05:10.28,181,101,0,0,1,0
0:05:10.40,183,102,0,0,1,0
0:05:10.54,186,102,0,0,1,0
0:05:10.68,188,105,0,0,1,0
0:05:10.81,190,107,0,0,1,0
0:05:10.92,186,106,0,0,1,0
0:05:11.06,192,108,0,0,1,0
0:05:11.20,194,110,0,0,1,0
0:05:11.34,199,113,0,0,1,0
0:05:11.47,197,113,0,0,1,0
0:05:11.60,198,115,0,0,1,0
0:05:11.74,206,122,0,0,1,0
0:05:11.87,212,126,0,0,1,0
0:05:12.01,216,130,0,0,1,0
0:05:12.16,220,134,0,0,1,0
0:05:12.29,223,135,0,0,1,0
0:05:12.42,227,137,0,0,1,0
0:05:12.55,233,144,0,0,1,0
0:05:12.68,238,147,0,0,1,0
0:05:12.84,247,152,0,0,1,0
0:05:12.98,250,156,0,0,1,0
0:05:13.11,253,158,0,0,1,0
0:05:13.25,256,160,0,0,1,0
0:05:13.38,257,161,0,0,1,0
0:05:13.51,258,160,0,0,1,0
0:05:13.64,257,160,0,0,1,0
0:05:13.74,260,161,0,0,1,0
0:05:13.88,263,163,0,0,1,0
0:05:14.02,261,164,0,0,1,0
0:05:14.16,261,164,0,0,1,0
0:05:14.30,259,162,0,0,1,0
0:05:14.44,257,161,0,0,1,0
0:05:14.58,257,161,0,0,1,0
0:05:14.71,257,160,0,0,1,0
0:05:14.84,256,160,0,0,1,0
0:05:14.97,257,159,0,0,1,0
0:05:15.11,256,160,0,0,1,0
0:05:15.25,255,160,0,0,1,0
0:05:15.37,256,160,0,0,1,0
0:05:15.50,258,161,0,0,1,0
0:05:15.64,256,159,0,0,1,0
0:05:15.77,262,160,0,0,1,0
0:05:15.90,255,156,0,0,1,0
0:05:16.19,256,157,0,0,1,0
0:05:16.31,260,160,0,0,1,0
0:05:16.45,261,163,0,0,1,0
0:05:16.58,263,164,0,0,1,0
0:05:16.71,265,166,0,0,1,0
0:05:16.85,272,172,0,0,1,0
0:05:16.98,280,178,0,0,1,0
0:05:17.11,288,182,0,0,1,0
0:05:17.25,293,187,0,0,1,0
0:05:17.37,295,188,0,0,1,0
0:05:17.51,296,189,0,0,1,0
0:05:17.64,299,191,0,0,1,0
0:05:17.77,300,191,0,0,1,0
0:05:17.90,301,192,0,0,1,0
0:05:18.04,302,193,0,0,1,0
0:05:18.17,302,193,0,0,1,0
0:05:18.31,303,193,0,0,1,0
0:05:18.45,304,196,0,0,1,0
0:05:18.58,305,198,0,0,1,0
0:05:18.68,307,200,0,0,1,0
0:05:18.80,308,200,0,0,1,0
0:05:18.95,308,201,0,0,1,0
0:05:19.08,308,201,0,0,1,0
0:05:19.22,308,201,0,0,1,0
0:05:19.36,308,201,0,0,1,0
0:05:19.49,309,204,0,0,0,1
0:05:19.62,310,208,0,0,0,1
0:05:19.76,313,216,0,0,0,0
0:05:19.89,312,214,0,0,0,0
0:05:19.99,311,212,0,0,0,0
0:05:20.11,311,211,0,0,0,1
0:05:20.25,310,213,0,0,0,0
0:05:20.37,310,214,0,0,0,0
0:05:20.50,310,214,0,0,0,0
0:05:20.63,310,214,0,0,0,0
0:05:20.75,311,214,0,0,0,0
0:05:20.88,311,214,0,0,0,0
0:05:21.00,311,213,0,0,0,0
0:05:21.14,311,215,0,0,0,0
0:05:21.27,311,215,0,0,0,0
0:05:21.40,311,215,0,0,0,0
0:05:21.53,311,215,0,0,0,0
0:05:21.65,311,215,0,0,0,0
0:05:21.78,311,214,0,0,0,0
0:05:21.90,312,214,0,0,0,0
0:05:22.04,311,215,0,0,0,0
0:05:22.17,311,215,0,0,0,0
0:05:22.30,311,215,0,0,0,0
0:05:22.43,311,215,0,0,0,0
0:05:22.56,310,216,0,0,0,0
0:05:22.69,311,216,0,0,0,0
0:05:22.82,311,215,0,0,0,0
0:05:22.94,312,216,0,0,0,0
0:05:23.07,312,217,0,0,0,0
0:05:23.19,312,219,0,0,0,0
0:05:23.32,312,225,1,0,0,0
0:05:23.45,310,242,1,0,0,0
0:05:23.57,310,249,1,0,0,0
0:05:23.67,311,253,1,0,0,0
0:05:23.81,310,257,1,0,0,0
0:05:23.95,308,260,1,0,0,0
0:05:24.09,307,262,1,0,0,0
0:05:24.23,308,270,1,0,0,0
0:05:24.37,307,278,1,0,0,0
0:05:24.50,306,284,1,0,0,0
0:05:24.63,306,287,1,0,0,0
0:05:24.76,306,288,1,0,0,0
0:05:24.89,307,290,1,0,0,0
0:05:25.03,305,299,1,0,0,0
0:05:25.17,304,302,1,0,0,0
0:05:25.31,305,304,1,0,0,0
0:05:25.44,305,304,1,0,0,0
0:05:25.54,305,303,1,0,0,0
0:05:25.68,305,303,1,0,0,0
0:05:25.81,305,303,1,0,0,0
0:05:25.96,305,304,1,0,0,0
0:05:26.09,305,304,1,0,0,0
0:05:26.19,305,303,1,0,0,0
0:05:26.33,305,303,1,0,0,0
0:05:26.47,306,303,1,0,0,0
0:05:26.60,305,304,1,0,0,0
0:05:26.74,303,305,1,0,0,0
0:05:26.87,303,306,1,0,0,0
0:05:27.00,303,306,1,0,0,0
0:05:27.10,303,306,1,0,0,0
0:05:27.24,303,306,1,0,0,0
0:05:27.37,303,306,1,0,0,0
0:05:27.51,303,306,1,0,0,0
0:05:27.65,303,307,1,0,0,0
0:05:27.77,303,307,1,0,0,0
0:05:27.91,303,307,1,0,0,0
0:05:28.05,303,308,1,0,0,0
0:05:28.19,302,308,1,0,0,0
0:05:28.32,304,308,1,0,0,0
0:05:28.46,304,309,1,0,0,0
0:05:28.59,303,308,1,0,0,0
0:05:28.73,305,310,1,0,0,0
0:05:28.86,305,312,1,0,0,0
0:05:29.01,303,318,1,0,0,0
0:05:29.12,301,326,1,0,0,0
0:05:29.25,299,334,1,0,0,0
0:05:29.38,299,333,1,0,0,0
0:05:29.50,299,333,1,0,0,0
0:05:29.60,299,333,1,0,0,0
0:05:29.75,299,333,1,0,0,0
0:05:29.85,300,336,1,0,0,0
0:05:29.98,300,338,1,0,0,0
0:05:30.12,302,337,1,0,0,0
0:05:30.26,303,338,1,0,0,0
0:05:30.39,303,338,1,0,0,0
0:05:30.53,300,336,1,0,0,0
0:05:30.67,299,338,1,0,0,0
0:05:30.80,300,338,1,0,0,0
0:05:30.95,299,338,1,0,0,0
0:05:31.08,299,338,1,0,0,0
0:05:31.22,299,338,1,0,0,0
0:05:31.35,300,339,1,0,0,0
0:05:31.49,300,339,1,0,0,0
0:05:31.63,301,340,1,0,0,0
0:05:31.76,298,341,1,0,0,0
0:05:31.90,297,341,1,0,0,0
0:05:32.04,298,342,1,0,0,0
0:05:32.17,299,340,1,0,0,0
0:05:32.31,300,337,1,0,0,0
0:05:32.45,300,338,1,0,0,0
0:05:32.58,299,343,1,0,0,0
0:05:32.72,299,345,1,0,0,0
0:05:32.85,299,345,1,0,0,0
0:05:32.96,299,345,1,0,0,0
0:05:33.10,299,345,1,0,0,0
0:05:33.25,299,345,1,0,0,0
0:05:33.38,298,345,1,0,0,0
0:05:33.52,299,341,1,0,0,0
0:05:33.65,300,342,1,0,0,0
0:05:33.79,299,344,1,0,0,0
0:05:33.89,298,345,1,0,0,0
0:05:34.03,298,346,1,0,0,0
0:05:34.17,298,346,1,0,0,0
0:05:34.30,298,346,1,0,0,0
0:05:34.44,298,346,1,0,0,0
0:05:34.57,298,346,1,0,0,0
0:05:34.71,299,346,1,0,0,0
0:05:34.85,298,347,1,0,0,0
0:05:34.97,299,346,1,0,0,0
0:05:35.12,298,347,1,0,0,0
0:05:35.26,298,347,1,0,0,0
0:05:35.40,299,347,1,0,0,0
0:05:35.54,298,348,1,0,0,0
0:05:35.68,298,347,1,0,0,0
0:05:35.82,299,346,1,0,0,0
0:05:35.96,298,346,1,0,0,0
0:05:36.09,299,345,1,0,0,0
0:05:36.22,301,343,1,0,0,0
0:05:36.35,301,343,1,0,0,0
0:05:36.48,302,342,1,0,0,0
0:05:36.62,301,344,1,0,0,0
0:05:36.75,301,344,1,0,0,0
0:05:36.89,301,343,1,0,0,0
0:05:37.03,301,344,1,0,0,0
0:05:37.16,301,344,1,0,0,0
0:05:37.29,301,344,1,0,0,0
0:05:37.44,301,344,1,0,0,0
0:05:37.57,301,343,1,0,0,0
0:05:37.71,302,342,1,0,0,0
0:05:37.85,302,342,1,0,0,0
0:05:37.95,302,343,1,0,0,0
0:05:38.10,302,342,1,0,0,0
0:05:38.25,302,344,1,0,0,0
0:05:38.35,301,345,1,0,0,0
0:05:38.48,302,345,1,0,0,0
0:05:38.61,302,344,1,0,0,0
0:05:38.75,301,336,1,0,0,0
0:05:38.88,301,333,1,0,0,0
0:05:39.02,304,326,1,0,0,0
0:05:39.15,302,321,1,0,0,0
0:05:39.31,301,320,1,0,0,0
0:05:39.44,301,315,1,0,0,0
0:05:39.57,304,308,1,0,0,0
0:05:39.71,303,304,1,0,0,0
0:05:39.84,303,303,1,0,0,0
0:05:39.97,303,303,1,0,0,0
0:05:40.11,303,303,1,0,0,0
0:05:40.24,304,302,1,0,0,0
0:05:40.34,304,300,1,0,0,0
0:05:40.46,304,300,1,0,0,0
0:05:40.60,303,300,1,0,0,0
0:05:40.74,306,291,1,0,0,0
0:05:40.87,306,288,1,0,0,0
0:05:41.02,307,286,1,0,0,0
0:05:41.15,307,286,1,0,0,0
0:05:41.28,307,284,1,0,0,0
0:05:41.42,308,279,1,0,0,0
0:05:41.55,307,277,1,0,0,0
0:05:41.68,306,275,1,0,0,0
0:05:41.82,307,274,1,0,0,0
0:05:41.96,307,274,1,0,0,0
0:05:42.10,307,274,1,0,0,0
0:05:42.23,306,273,1,0,0,0
0:05:42.36,308,269,1,0,0,0
0:05:42.49,309,265,1,0,0,0
0:05:42.63,310,248,1,0,0,0
0:05:42.75,314,233,1,0,0,0
0:05:42.90,315,214,0,0,0,0
0:05:43.04,316,211,0,0,0,1
0:05:43.16,317,210,0,0,0,1
0:05:43.31,314,209,0,0,0,1
0:05:43.44,314,209,0,0,0,1
0:05:43.56,313,211,0,0,0,1
0:05:43.71,312,209,0,0,0,1
0:05:43.84,310,208,0,0,0,1
0:05:43.98,309,206,0,0,0,1
0:05:44.12,306,200,0,0,1,0
0:05:44.25,306,201,0,0,1,0
0:05:44.38,306,201,0,0,1,0
0:05:44.52,304,199,0,0,1,0
0:05:44.65,303,197,0,0,1,0
0:05:44.77,304,199,0,0,1,0
0:05:44.91,305,200,0,0,1,0
0:05:45.04,305,199,0,0,1,0
0:05:45.18,305,199,0,0,1,0
0:05:45.32,305,199,0,0,1,0
0:05:45.42,305,199,0,0,1,0
0:05:45.54,305,200,0,0,1,0
0:05:45.67,308,202,0,0,1,0
0:05:45.81,311,205,0,0,0,1
0:05:45.94,314,205,0,0,0,1
0:05:46.08,316,204,0,0,0,1
0:05:46.21,326,200,0,0,0,1
0:05:46.34,333,197,0,0,0,0
0:05:46.45,340,195,0,0,0,0
0:05:46.58,354,188,0,1,0,0
0:05:46.72,385,174,0,1,0,0
0:05:46.85,396,167,0,1,0,0
0:05:46.99,409,160,0,1,0,0
0:05:47.14,409,162,0,1,0,0
0:05:47.27,414,159,0,1,0,0
0:05:47.42,437,152,0,1,0,0
0:05:47.55,446,149,0,1,0,0
0:05:47.68,454,146,0,1,0,0
0:05:47.82,478,135,0,1,0,0
0:05:47.94,492,127,0,1,0,0
0:05:48.07,501,122,0,1,0,0
0:05:48.21,505,120,0,1,0,0
0:05:48.34,503,120,0,1,0,0
0:05:48.47,503,120,0,1,0,0
0:05:48.61,505,120,0,1,0,0
0:05:48.75,505,120,0,1,0,0
0:05:48.87,505,120,0,1,0,0
0:05:49.01,506,119,0,1,0,0
0:05:49.15,506,120,0,1,0,0
0:05:49.27,502,121,0,1,0,0
0:05:49.42,502,121,0,1,0,0
0:05:49.55,501,120,0,1,0,0
0:05:49.68,501,120,0,1,0,0
0:05:49.81,501,120,0,1,0,0
0:05:49.94,502,121,0,1,0,0
0:05:50.07,502,120,0,1,0,0
0:05:50.21,502,120,0,1,0,0
0:05:50.33,502,120,0,1,0,0
0:05:50.46,502,120,0,1,0,0
0:05:50.60,502,120,0,1,0,0
0:05:50.73,502,120,0,1,0,0
0:05:50.86,502,120,0,1,0,0
0:05:50.99,502,120,0,1,0,0
0:05:51.13,502,120,0,1,0,0
0:05:51.26,502,121,0,1,0,0
0:05:51.40,502,120,0,1,0,0
0:05:51.54,502,120,0,1,0,0
0:05:51.67,502,120,0,1,0,0
0:05:51.80,502,120,0,1,0,0
0:05:51.93,502,120,0,1,0,0
0:05:52.06,502,120,0,1,0,0
0:05:52.20,501,120,0,1,0,0
0:05:52.32,501,120,0,1,0,0
0:05:52.45,502,120,0,1,0,0
0:05:52.59,501,120,0,1,0,0
0:05:52.73,501,120,0,1,0,0
0:05:52.86,501,121,0,1,0,0
0:05:52.99,501,121,0,1,0,0
0:05:53.13,502,121,0,1,0,0
0:05:53.26,502,120,0,1,0,0
0:05:53.40,501,121,0,1,0,0
0:05:53.53,502,120,0,1,0,0
0:05:53.65,502,120,0,1,0,0
0:05:53.79,502,121,0,1,0,0
0:05:53.92,502,120,0,1,0,0
0:05:54.06,502,120,0,1,0,0
0:05:54.20,502,120,0,1,0,0
0:05:54.33,501,120,0,1,0,0
0:05:54.46,502,120,0,1,0,0
0:05:54.60,502,120,0,1,0,0
0:05:54.73,503,121,0,1,0,0
0:05:54.86,503,120,0,1,0,0
0:05:54.99,502,120,0,1,0,0
0:05:55.13,503,121,0,1,0,0
0:05:55.26,503,120,0,1,0,0
0:05:55.39,503,120,0,1,0,0
0:05:55.52,503,120,0,1,0,0
0:05:55.65,503,120,0,1,0,0
0:05:55.80,503,120,0,1,0,0
0:05:55.93,503,121,0,1,0,0
0:05:56.05,503,120,0,1,0,0
0:05:56.16,502,120,0,1,0,0
0:05:56.30,503,121,0,1,0,0
0:05:56.44,503,120,0,1,0,0
0:05:56.57,503,120,0,1,0,0
0:05:56.70,503,120,0,1,0,0
0:05:56.83,502,120,0,1,0,0
0:05:56.95,502,120,0,1,0,0
0:05:57.10,502,120,0,1,0,0
0:05:57.22,502,120,0,1,0,0
0:05:57.36,502,120,0,1,0,0
0:05:57.49,502,120,0,1,0,0
0:05:57.62,502,120,0,1,0,0
0:05:57.74,502,120,0,1,0,0
0:05:57.87,502,120,0,1,0,0
0:05:58.00,502,121,0,1,0,0
0:05:58.13,502,121,0,1,0,0
0:05:58.26,502,121,0,1,0,0
0:05:58.40,502,121,0,1,0,0
0:05:58.54,502,121,0,1,0,0
0:05:58.69,502,120,0,1,0,0
0:05:58.79,501,120,0,1,0,0
0:05:58.92,502,120,0,1,0,0
0:05:59.06,502,120,0,1,0,0
0:05:59.19,502,119,0,1,0,0
0:05:59.32,502,119,0,1,0,0
0:05:59.46,501,119,0,1,0,0
0:05:59.60,495,124,0,1,0,0
0:05:59.73,493,125,0,1,0,0
0:05:59.87,496,124,0,1,0,0
0:06:00.00,496,121,0,1,0,0
0:06:00.13,495,122,0,1,0,0
0:06:00.26,495,123,0,1,0,0
0:06:00.39,497,122,0,1,0,0
0:06:00.51,498,122,0,1,0,0
0:06:00.64,498,121,0,1,0,0
0:06:00.76,499,121,0,1,0,0
0:06:00.90,501,121,0,1,0,0
0:06:01.02,501,121,0,1,0,0
0:06:01.15,501,121,0,1,0,0
0:06:01.28,501,120,0,1,0,0
0:06:01.41,501,120,0,1,0,0
0:06:01.54,501,120,0,1,0,0
0:06:01.67,501,120,0,1,0,0
0:06:01.80,501,120,0,1,0,0
0:06:01.92,501,120,0,1,0,0
0:06:02.05,501,120,0,1,0,0
0:06:02.18,501,120,0,1,0,0
0:06:02.31,501,121,0,1,0,0
0:06:02.43,501,121,0,1,0,0
0:06:02.57,501,120,0,1,0,0
0:06:02.71,501,121,0,1,0,0
0:06:02.83,501,121,0,1,0,0
0:06:02.96,501,121,0,1,0,0
0:06:03.10,502,120,0,1,0,0
0:06:03.23,502,120,0,1,0,0
0:06:03.36,502,120,0,1,0,0
0:06:03.50,502,120,0,1,0,0
0:06:03.62,502,120,0,1,0,0
0:06:03.77,502,120,0,1,0,0
0:06:03.91,502,120,0,1,0,0
0:06:04.04,502,120,0,1,0,0
0:06:04.17,503,119,0,1,0,0
0:06:04.30,501,120,0,1,0,0
0:06:04.41,498,123,0,1,0,0
0:06:04.54,494,125,0,1,0,0
0:06:04.68,491,129,0,1,0,0
0:06:04.81,489,130,0,1,0,0
0:06:04.93,488,130,0,1,0,0
0:06:05.06,485,131,0,1,0,0
0:06:05.21,481,134,0,1,0,0
0:06:05.34,479,136,0,1,0,0
0:06:05.48,480,135,0,1,0,0
0:06:05.61,477,136,0,1,0,0
0:06:05.74,476,136,0,1,0,0
0:06:05.87,476,136,0,1,0,0
0:06:06.01,476,136,0,1,0,0
0:06:06.13,475,136,0,1,0,0
0:06:06.26,475,136,0,1,0,0
0:06:06.39,475,137,0,1,0,0
0:06:06.52,475,137,0,1,0,0
0:06:06.65,475,137,0,1,0,0
0:06:06.80,475,137,0,1,0,0
0:06:06.93,475,137,0,1,0,0
0:06:07.06,475,137,0,1,0,0
0:06:07.21,471,139,0,1,0,0
0:06:07.34,467,141,0,1,0,0
0:06:07.47,462,143,0,1,0,0
0:06:07.61,455,145,0,1,0,0
0:06:07.74,454,145,0,1,0,0
0:06:07.88,453,146,0,1,0,0
0:06:08.01,453,146,0,1,0,0
0:06:08.15,453,146,0,1,0,0
0:06:08.29,453,146,0,1,0,0
0:06:08.42,452,147,0,1,0,0
0:06:08.55,452,146,0,1,0,0
0:06:08.69,453,145,0,1,0,0
0:06:08.82,452,146,0,1,0,0
0:06:08.95,449,148,0,1,0,0
0:06:09.08,446,148,0,1,0,0
0:06:09.22,442,148,0,1,0,0
0:06:09.35,441,148,0,1,0,0
0:06:09.48,440,148,0,1,0,0
0:06:09.61,441,149,0,1,0,0
0:06:09.75,441,150,0,1,0,0
0:06:09.88,437,152,0,1,0,0
0:06:10.01,436,151,0,1,0,0
0:06:10.15,433,151,0,1,0,0
0:06:10.28,423,158,0,1,0,0
0:06:10.41,419,161,0,1,0,0
0:06:10.54,418,158,0,1,0,0
0:06:10.67,414,159,0,1,0,0
0:06:10.81,410,162,0,1,0,0
0:06:10.94,408,164,0,1,0,0
0:06:11.08,400,166,0,1,0,0
